,Alter bei Riss,Geburt,Liga,Name,Position,Rissdatum,Rissdatum dezimal,Saison,Verein,Verletzungszeit,Webseite
457,20,1992-12-24,eredivisie,Roy Heesen,Innenverteidiger                            ,2013-03-06,2013.1808219178083,12,Helmond Sport,214,https://www.transfermarkt.ch/roy-heesen/verletzungen/spieler/201274
458,18,1999-11-15,super-league,Izer Aliu,Zentrales Mittelfeld                            ,2018-09-20,2018.7123287671234,18,FC Zürich,270,https://www.transfermarkt.ch/izer-aliu/verletzungen/spieler/404028
459,19,1991-10-04,superligaen,Erik Sviatchenko,Innenverteidiger                            ,2011-04-04,2011.2575342465752,10,FC Midtjylland,273,https://www.transfermarkt.ch/erik-sviatchenko/verletzungen/spieler/48907
460,26,1983-01-08,scottish-premiership,Jon Daly,Mittelstürmer                            ,2009-04-04,2009.2575342465752,08,Dundee United FC,241,https://www.transfermarkt.ch/jon-daly/verletzungen/spieler/16152
461,21,1993-09-27,torneo-inicial,Lisandro Magallán,Innenverteidiger                            ,2014-10-27,2014.813698630137,14,Club Atlético Boca Juniors,186,https://www.transfermarkt.ch/lisandro-magallan/verletzungen/spieler/66736
462,32,1981-04-14,serie-c-girone-a,Elvis Abbruscato,Mittelstürmer                            ,2013-11-16,2013.8657534246574,13,Transfermarkt,184,https://www.transfermarkt.ch/elvis-abbruscato/verletzungen/spieler/23163
463,25,1990-05-28,jupiler-pro-league,Milos Kosanovic,Innenverteidiger                            ,2016-05-08,2016.3506849315067,15,Standard Lüttich,181,https://www.transfermarkt.ch/milos-kosanovic/verletzungen/spieler/65521
464,20,1991-08-03,2-liga,Philip Petermann,Torwart                            ,2012-07-20,2012.5479452054794,12,SV Horn,214,https://www.transfermarkt.ch/philip-petermann/verletzungen/spieler/59116
465,22,1993-01-17,bundesliga,Toni Vastic,Mittelstürmer                            ,2015-08-24,2015.641095890411,15,FC Admira Wacker Mödling,311,https://www.transfermarkt.ch/toni-vastic/verletzungen/spieler/82544
466,29,1988-11-16,regionalliga-west,Kevin Freiberger,Mittelstürmer                            ,2018-07-28,2018.5698630136985,18,Rot-Weiss Essen,226,https://www.transfermarkt.ch/kevin-freiberger/verletzungen/spieler/84634
467,22,1995-01-12,super-league,Michael Kempter,Linker Verteidiger                            ,2017-07-18,2017.5424657534247,17,FC Zürich,246,https://www.transfermarkt.ch/michael-kempter/verletzungen/spieler/183448
468,35,1980-12-27,laliga2, Nagore,Rechter Verteidiger                            ,2016-12-01,2016.9068493150685,16,SD Huesca ,212,https://www.transfermarkt.ch/nagore/verletzungen/spieler/73257
469,33,1982-12-14,eredivisie,Mark-Jan Fledderus,Linker Verteidiger                            ,2016-09-11,2016.6876712328767,16,Heracles Almelo,235,https://www.transfermarkt.ch/mark-jan-fledderus/verletzungen/spieler/6853
470,26,1989-03-02,laliga, José Ángel,Innenverteidiger                            ,2015-04-21,2015.304109589041,14,FC Elche,195,https://www.transfermarkt.ch/jose-angel/verletzungen/spieler/160182
471,29,1983-07-10,scottish-premiership,Stephen O'Donnell,Zentrales Mittelfeld                            ,2013-01-02,2013.0054794520547,12,Dundee FC,150,https://www.transfermarkt.ch/stephen-odonnell/verletzungen/spieler/14852
472,20,1993-01-01,ligue-1,Abdoulaye Doucouré,Zentrales Mittelfeld                            ,2013-05-22,2013.3890410958904,12,FC Stade Rennes,222,https://www.transfermarkt.ch/abdoulaye-doucoure/verletzungen/spieler/127187
473,29,1985-05-16,super-league,Matias Vitkieviez,Rechtsaußen                            ,2014-06-28,2014.4876712328767,14,FC St. Gallen 1879,286,https://www.transfermarkt.ch/matias-vitkieviez/verletzungen/spieler/43561
474,22,1996-12-23,premier-league,Bartosz Kapustka,Offensives Mittelfeld                            ,2019-03-30,2019.2465753424658,18,SC Freiburg,0,https://www.transfermarkt.ch/bartosz-kapustka/verletzungen/spieler/246579
475,23,1984-03-16,2-bundesliga,Wilfried Sanou,Linksaußen                            ,2007-09-30,2007.7397260273972,07,SC Freiburg,214,https://www.transfermarkt.ch/wilfried-sanou/verletzungen/spieler/7908
476,22,1996-09-13,bundesliga,Marko Soldo,Torwart                            ,2019-05-31,2019.4136986301369,18,Wolfsberger AC,0,https://www.transfermarkt.ch/marko-soldo/verletzungen/spieler/270598
477,18,1998-01-06,1-bundesliga,Ismail Azzaoui,Rechtsaußen                            ,2016-09-22,2016.717808219178,16,VfL Wolfsburg,203,https://www.transfermarkt.ch/ismail-azzaoui/verletzungen/spieler/289507
478,22,1993-09-27,laliga2,Alain Oyarzun,Linksaußen                            ,2016-07-26,2016.5643835616438,16,CD Mirandés,274,https://www.transfermarkt.ch/alain-oyarzun/verletzungen/spieler/229812
479,25,1993-02-12,laliga, Rafinha,Offensives Mittelfeld                            ,2018-11-25,2018.890410958904,18,FC Barcelona,217,https://www.transfermarkt.ch/rafinha/verletzungen/spieler/129473
480,22,1993-02-12,laliga, Rafinha,Offensives Mittelfeld                            ,2015-09-17,2015.704109589041,15,FC Barcelona,181,https://www.transfermarkt.ch/rafinha/verletzungen/spieler/129473
481,20,1997-03-11,laliga,Javier Jiménez,Innenverteidiger                            ,2017-09-24,2017.7232876712328,17,FC Valencia B (Mestalla),181,https://www.transfermarkt.ch/javier-jimenez/verletzungen/spieler/251860
482,23,1988-06-23,laliga2,Javi Acuña,Mittelstürmer                            ,2011-07-17,2011.5397260273974,11,FC Girona,199,https://www.transfermarkt.ch/javi-acuna/verletzungen/spieler/35532
483,22,1988-06-23,laliga2,Javi Acuña,Mittelstürmer                            ,2010-11-29,2010.9013698630138,10,Recreativo Huelva,153,https://www.transfermarkt.ch/javi-acuna/verletzungen/spieler/35532
484,21,1988-06-23,laliga,Javi Acuña,Mittelstürmer                            ,2010-01-05,2010.013698630137,09,Real Madrid B (Castilla),147,https://www.transfermarkt.ch/javi-acuna/verletzungen/spieler/35532
485,22,1993-06-10,beloften-eredivisie,Mohamed Hamdaoui,Linksaußen                            ,2015-08-24,2015.641095890411,15,Go Ahead Eagles Deventer,251,https://www.transfermarkt.ch/mohamed-hamdaoui/verletzungen/spieler/272698
486,26,1987-07-17,laliga, José Carlos,Offensives Mittelfeld                            ,2013-08-19,2013.627397260274,13,Rayo Vallecano,188,https://www.transfermarkt.ch/jose-carlos/verletzungen/spieler/73244
487,27,1984-09-11,laliga2, Richy,Innenverteidiger                            ,2012-01-17,2012.0465753424658,11,FC Girona,166,https://www.transfermarkt.ch/richy/verletzungen/spieler/58177
488,20,1996-02-12,beloften-eredivisie,Kasper Oldenburger,Rechtsaußen                            ,2016-05-09,2016.3534246575343,15,FC Groningen II,417,https://www.transfermarkt.ch/kasper-oldenburger/verletzungen/spieler/288353
489,28,1986-08-17,premier-league,Zoumana Bakayogo,Linker Verteidiger                            ,2014-09-16,2014.7013698630137,14,Leicester City,258,https://www.transfermarkt.ch/zoumana-bakayogo/verletzungen/spieler/48411
490,27,1986-08-17,championship,Zoumana Bakayogo,Linker Verteidiger                            ,2014-01-19,2014.0520547945205,13,Yeovil Town,231,https://www.transfermarkt.ch/zoumana-bakayogo/verletzungen/spieler/48411
491,21,1988-08-14,super-liga-srbije,Ljubomir Fejsa,Defensives Mittelfeld                            ,2010-07-07,2010.5123287671233,09,FK Partizan Belgrad,236,https://www.transfermarkt.ch/ljubomir-fejsa/verletzungen/spieler/46110
492,20,1989-11-21,premier-league,Fabian Delph,Zentrales Mittelfeld                            ,2010-04-19,2010.2986301369863,09,Aston Villa,248,https://www.transfermarkt.ch/fabian-delph/verletzungen/spieler/50362
493,22,1993-04-14,segunda-division-b-grupo-iii,Felipe Alfonso,Rechter Verteidiger                            ,2015-08-23,2015.6383561643836,15,FC Villarreal B,236,https://www.transfermarkt.ch/felipe-alfonso/verletzungen/spieler/142019
494,25,1983-08-13,2-bundesliga,Christian Müller,Rechter Verteidiger                            ,2009-08-09,2009.6,09,FSV Frankfurt,165,https://www.transfermarkt.ch/christian-muller/verletzungen/spieler/2996
495,21,1997-01-10,2-liga,Rami Tekir,Offensives Mittelfeld                            ,2018-08-09,2018.6,18,FC Liefering,238,https://www.transfermarkt.ch/rami-tekir/verletzungen/spieler/243246
496,20,1997-01-10,2-liga,Rami Tekir,Offensives Mittelfeld                            ,2017-06-26,2017.482191780822,16,FC Liefering,291,https://www.transfermarkt.ch/rami-tekir/verletzungen/spieler/243246
497,19,1998-03-05,campeonato-brasileiro-serie-a,Sergio Díaz,Linksaußen                            ,2017-11-16,2017.8657534246574,17,Ángelo Araos,242,https://www.transfermarkt.ch/sergio-diaz/verletzungen/spieler/340179
498,21,1987-06-05,segunda-division-b-grupo-iii,David Lombán,Innenverteidiger                            ,2008-09-15,2008.6986301369864,08,FC Valencia B (Mestalla),223,https://www.transfermarkt.ch/david-lomban/verletzungen/spieler/63723
499,28,1988-08-09,serie-c-girone-b,Antonio Marino,Innenverteidiger                            ,2016-10-08,2016.7616438356165,16,Modena FC,149,https://www.transfermarkt.ch/antonio-marino/verletzungen/spieler/102537
500,24,1992-04-08,eredivisie,Kevin Jansen,Zentrales Mittelfeld                            ,2016-11-05,2016.835616438356,16,ADO Den Haag,327,https://www.transfermarkt.ch/kevin-jansen/verletzungen/spieler/126421
501,21,1992-04-08,eredivisie,Kevin Jansen,Zentrales Mittelfeld                            ,2013-08-19,2013.627397260274,13,ADO Den Haag,319,https://www.transfermarkt.ch/kevin-jansen/verletzungen/spieler/126421
502,26,1989-12-31,premier-liga,Mohammed Rabiu,Defensives Mittelfeld                            ,2016-04-17,2016.2931506849316,15,Kuban Krasnodar,258,https://www.transfermarkt.ch/mohammed-rabiu/verletzungen/spieler/67721
503,23,1985-03-20,premier-liga,Nicolas Lombaerts,Innenverteidiger                            ,2008-04-06,2008.2630136986302,07,Zenit St. Petersburg,426,https://www.transfermarkt.ch/nicolas-lombaerts/verletzungen/spieler/20587
504,24,1993-05-31,jupiler-pro-league,Nicolas Rajsel,Rechtsaußen                            ,2017-07-15,2017.5342465753424,17,KV Oostende,218,https://www.transfermarkt.ch/nicolas-rajsel/verletzungen/spieler/164939
505,24,1991-06-23,ligue-professionnelle-1,Fakhreddine Ben Youssef,Rechtsaußen                            ,2016-06-10,2016.4383561643835,15,Esperance Tunis,204,https://www.transfermarkt.ch/fakhreddine-ben-youssef/verletzungen/spieler/218058
506,24,1991-09-12,league-one,Scott Wootton,Innenverteidiger                            ,2016-08-30,2016.6575342465753,16,Milton Keynes Dons,244,https://www.transfermarkt.ch/scott-wootton/verletzungen/spieler/128262
507,20,1992-08-14,regionalliga-west,Lukas Vogel,Mittelfeld                            ,2012-08-25,2012.6438356164383,12,Transfermarkt,187,https://www.transfermarkt.ch/lukas-vogel/verletzungen/spieler/115883
508,19,1997-05-26,keuken-kampioen-divisie,Stijn Brinkman,Linker Verteidiger                            ,2016-08-01,2016.5780821917808,16,VVV-Venlo,333,https://www.transfermarkt.ch/stijn-brinkman/verletzungen/spieler/356121
509,25,1983-04-18,ligue-1,François Clerc,Rechter Verteidiger                            ,2008-08-11,2008.6054794520549,08,Olympique Lyon,173,https://www.transfermarkt.ch/francois-clerc/verletzungen/spieler/12134
510,24,1994-05-05,serie-a,Mattia Caldara,Innenverteidiger                            ,2019-05-02,2019.3342465753424,18,AC Mailand,0,https://www.transfermarkt.ch/mattia-caldara/verletzungen/spieler/197470
511,30,1987-10-17,pko-ekstraklasa,Jaroslaw Fojut,Innenverteidiger                            ,2018-03-18,2018.213698630137,17,Pogon Stettin,201,https://www.transfermarkt.ch/jaroslaw-fojut/verletzungen/spieler/34652
512,29,1979-02-22,premier-league,Brett Emerton,Rechtes Mittelfeld                            ,2009-01-31,2009.0849315068492,08,Blackburn Rovers,210,https://www.transfermarkt.ch/brett-emerton/verletzungen/spieler/4367
513,27,1985-07-04,eredivisie,Gábor Horváth,Innenverteidiger                            ,2013-01-04,2013.0109589041097,12,ADO Den Haag,209,https://www.transfermarkt.ch/gabor-horvath/verletzungen/spieler/57172
514,33,1979-12-19,laliga2,Óscar Sánchez,Rechter Verteidiger                            ,2013-11-03,2013.8301369863013,13,Real Murcia,161,https://www.transfermarkt.ch/oscar-sanchez/verletzungen/spieler/7805
515,19,1997-04-25,eredivisie,Gor Agbaljan,Zentrales Mittelfeld                            ,2016-11-25,2016.890410958904,16,Heracles Almelo,217,https://www.transfermarkt.ch/gor-agbaljan/verletzungen/spieler/255739
516,29,1987-05-12,3-liga,Markus Palionis,Innenverteidiger                            ,2016-08-07,2016.5945205479452,16,SSV Jahn Regensburg,224,https://www.transfermarkt.ch/markus-palionis/verletzungen/spieler/32564
517,26,1985-09-21,ligue-1,Jean-Louis Leca,Torwart                            ,2012-01-10,2012.027397260274,11,FC Valenciennes,152,https://www.transfermarkt.ch/jean-louis-leca/verletzungen/spieler/27490
518,20,1997-05-07,keuken-kampioen-divisie,Vincent Regeling,Innenverteidiger                            ,2018-03-26,2018.2356164383561,17,AZ Alkmaar II,461,https://www.transfermarkt.ch/vincent-regeling/verletzungen/spieler/406092
519,28,1988-01-25,bundesliga,Tadej Trdina,Mittelstürmer                            ,2016-08-05,2016.5890410958905,16,Wolfsberger AC,193,https://www.transfermarkt.ch/tadej-trdina/verletzungen/spieler/54248
520,27,1988-01-25,bundesliga,Tadej Trdina,Mittelstürmer                            ,2015-08-13,2015.6109589041096,15,Wolfsberger AC,271,https://www.transfermarkt.ch/tadej-trdina/verletzungen/spieler/54248
521,22,1992-04-19,serie-a,Luca Antei,Innenverteidiger                            ,2015-02-23,2015.145205479452,14,US Sassuolo,258,https://www.transfermarkt.ch/luca-antei/verletzungen/spieler/146743
522,25,1992-05-08,laliga2,Santiago Magallán,Zentrales Mittelfeld                            ,2017-08-09,2017.6,17,Cultural Leonesa,212,https://www.transfermarkt.ch/santiago-magallan/verletzungen/spieler/282705
523,20,1990-04-21,1-bundesliga,Tunay Torun,Rechtsaußen                            ,2010-04-26,2010.317808219178,09,Hamburger SV,183,https://www.transfermarkt.ch/tunay-torun/verletzungen/spieler/39247
524,19,1996-03-11,serie-a,Elio Capradossi,Innenverteidiger                            ,2015-09-07,2015.676712328767,15,AS Rom,178,https://www.transfermarkt.ch/elio-capradossi/verletzungen/spieler/238947
525,23,1992-08-19,super-league,Daniel Dziwniel,Linker Verteidiger                            ,2015-09-13,2015.6931506849314,15,FC St. Gallen 1879,291,https://www.transfermarkt.ch/daniel-dziwniel/verletzungen/spieler/103848
526,25,1990-06-14,eredivisie,Georgios Katsikas,Innenverteidiger                            ,2015-09-11,2015.6876712328767,15,FC Twente Enschede,294,https://www.transfermarkt.ch/georgios-katsikas/verletzungen/spieler/96778
527,26,1992-05-19,serie-b,Michele Camporese,Innenverteidiger                            ,2018-12-09,2018.9287671232876,18,Foggia Calcio,173,https://www.transfermarkt.ch/michele-camporese/verletzungen/spieler/62716
528,22,1993-05-25,super-league,Yanick Brecher,Torwart                            ,2016-05-15,2016.3698630136987,15,FC Zürich,230,https://www.transfermarkt.ch/yanick-brecher/verletzungen/spieler/165532
529,23,1991-09-25,eredivisie,Athanasios Karagounis,Rechtsaußen                            ,2015-07-03,2015.5013698630137,15,PEC Zwolle,363,https://www.transfermarkt.ch/athanasios-karagounis/verletzungen/spieler/105811
530,23,1991-09-25,eredivisie,Athanasios Karagounis,Rechtsaußen                            ,2014-11-27,2014.8958904109588,14,PEC Zwolle,185,https://www.transfermarkt.ch/athanasios-karagounis/verletzungen/spieler/105811
531,21,1994-08-16,super-lig,Koray Günter,Innenverteidiger                            ,2016-07-12,2016.5260273972603,16,Galatasaray Istanbul,250,https://www.transfermarkt.ch/koray-gunter/verletzungen/spieler/115763
532,25,1989-03-16,3-liga,Lukas Königshofer,Torwart                            ,2014-12-05,2014.9178082191781,14,Hallescher FC,181,https://www.transfermarkt.ch/lukas-konigshofer/verletzungen/spieler/42483
533,21,1989-03-16,bundesliga,Lukas Königshofer,Torwart                            ,2010-12-13,2010.9397260273972,10,SK Rapid Wien,141,https://www.transfermarkt.ch/lukas-konigshofer/verletzungen/spieler/42483
534,20,1989-10-13,1-bundesliga, Breno,Innenverteidiger                            ,2010-03-07,2010.1835616438357,09,1.FC Nürnberg,239,https://www.transfermarkt.ch/breno/verletzungen/spieler/52947
535,24,1985-03-27,super-league,Marco Schneuwly,Mittelstürmer                            ,2009-11-29,2009.9013698630138,09,BSC Young Boys,184,https://www.transfermarkt.ch/marco-schneuwly/verletzungen/spieler/21625
536,22,1993-02-02,challenge-league,Ivo Zangger,Innenverteidiger                            ,2015-09-27,2015.731506849315,15,Transfermarkt,119,https://www.transfermarkt.ch/ivo-zangger/verletzungen/spieler/168207
537,22,1993-09-17,eredivisie,Todd Kane,Rechter Verteidiger                            ,2016-04-21,2016.304109589041,15,NEC Nijmegen,289,https://www.transfermarkt.ch/todd-kane/verletzungen/spieler/154287
538,21,1994-04-13,2-liga,Mustafa Yavuz,Linker Verteidiger                            ,2016-02-16,2016.1260273972603,15,SC Wiener Neustadt,241,https://www.transfermarkt.ch/mustafa-yavuz/verletzungen/spieler/158124
539,18,1998-12-18,eredivisie,Calvin Stengs,Rechtsaußen                            ,2017-08-12,2017.6082191780822,17,AZ Alkmaar,432,https://www.transfermarkt.ch/calvin-stengs/verletzungen/spieler/409344
